"","popsize","genotype","media","mat","sd.ls","medianLS","Delta_LL","AvgLS","gompLoglik","gompRate","gompShape","weibLogLik","weibScale","weibShape"
"1067","10","BY4742","YPD","MATalpha","9.67011432771666","27","1.08332704514747","28.8","-37.3901344205313","0.00447822265293077","0.0926915135012045","-36.3068073753838","32.1165193880643","3.34512297594803"
"1068","80","BY4742","YPD","MATalpha","11.2576275127218","29","0.484022423527506","29","-307.411584688985","0.0052700839264294","0.0828664035196344","-306.927562265457","32.4963809818134","2.81327439188161"
"1069","40","BY4742","YPD","MATalpha","10.0968388046038","28","4.10732595170899","30.05","-152.650658573285","0.00494290841586564","0.0829795315926974","-148.543332621576","33.534913003449","3.22783895483969"
"1070","40","BY4741","YPD","MATa","7.09238486525675","20","2.07596189118667","21.425","-136.200188842652","0.00473562636290956","0.137579299477811","-134.124226951465","23.9052724129184","3.39188015426482"
"1071","40","BY4742","YPD","MATalpha","8.87000130084112","23.5","2.37213063787175","24.3","-145.843366606942","0.0064153008733893","0.0988882799643859","-143.471235969071","27.1895185226424","2.98656372347023"
"1072","80","BY4742","YPD","MATalpha","7.85266825570629","20","4.43739852450091","21.7375","-281.078829931278","0.00639491410676978","0.116792082533534","-276.641431406777","24.3705169679111","3.05677610774434"
"1073","80","PSY316AUT","YPD","MATalpha","7.42915910876131","20.5","8.13000841505999","21.65","-281.015518324591","0.00733237879192486","0.110982057300715","-272.885509909531","24.1973469492946","3.13785392187858"
"1074","80","W303AR","YPD","MATa","7.33898899669913","23.5","2.57628670944467","23.25","-274.425170316041","0.00359103906832251","0.137591359527694","-271.848883606597","25.8404932785236","3.57683081045186"
"1075","40","BY4742 YPD","YPD","MATalpha","11.8468864242348","25.5","1.94870261716281","27.4","-156.201201908127","0.00833433456498089","0.0686985966244101","-154.252499290964","30.8926779307674","2.51251185647904"
"1076","40","BY4741 YPD","YPD","MATa","11.8564058202458","24.5","2.09896902677767","28.3","-155.910491546229","0.00677387770071766","0.0740960881816232","-153.811522519451","31.9653584615767","2.63761852890844"
"1077","10","BY4742","YPD","MATalpha","13.089860367645","19.5","0.120585359949544","20.3","-38.5553268701856","0.022471018962214","0.0463003224492486","-38.4347415102361","22.7659854885591","1.6798620227296"
"1078","30","BY4742","YPD","MATalpha","8.1388101025308","23.5","2.36318196887299","25.0333333333333","-107.08250174314","0.00452116043539283","0.11303208322421","-104.719319774267","27.896136552712","3.4147785523749"
"1079","10","BY4742","YPD","MATalpha","13.8439718128706","33.5","0.270996524078527","32.9","-40.0908495756601","0.00537097435891178","0.0674061699476217","-39.8198530515815","36.9915641443226","2.73392854746395"
"1080","10","BY4742","YPD","MATalpha","11.4061386980871","30","0.256104827130663","28.9","-37.9778196298099","0.0042854140411889","0.0918601748421149","-37.7217148026793","32.5235389995787","3.00009791896307"
"1081","60","BY4742","YPD","MATalpha","7.93638193335542","22","4.72724240070207","22.7166666666667","-213.624005978341","0.00679520677202799","0.107020229795273","-208.896763577639","25.3694075744829","3.09248072110914"
"1082","80","PSY316AUT","YPD","MATalpha","8.64196414617635","23","4.63500978675313","23","-289.193580442267","0.00720251252166309","0.100796242923266","-284.558570655513","25.8054064896756","2.91259010013813"
"1083","80","W303AR","YPD","MATa","6.16717268992378","26","6.11682261739628","24.9375","-264.961831822885","0.00218566176274898","0.152934884967274","-258.845009205488","27.2796142902329","4.49750591680685"
"1084","80","BY4742","YPD","MATalpha","8.63865869511193","27","1.59378280167789","27.8625","-286.013777618338","0.00249297003855026","0.122713620630662","-284.419994816661","30.9500126844487","3.69989447950432"
"1085","40","BY4741","YPD","MATa","5.86930302069317","22.5","1.99413563754422","22.75","-128.834311309894","0.00198979323383806","0.175774368111828","-126.840175672349","24.9836486480738","4.42475550901403"
"1086","9","BY4742","YPD","MATalpha","12.0254360050316","21","-0.787390827386993","20.1111111111111","-33.6928111755839","0.0146456728899839","0.0735923181998462","-34.4802020029709","22.4420014420657","1.74047402627344"
"1087","40","BY4742","YPD","MATalpha","11.3774405665841","28","-0.128606447529336","27.7","-153.356729050085","0.0060838587677912","0.0818844129928491","-153.485335497615","31.1066958870814","2.67414853941547"
"1088","80","BY4742","YPD","MATalpha","7.91373585545243","21.5","12.166862634634","22.575","-290.083243910358","0.00950881531996301","0.0899001808327446","-277.916381275724","25.2613632885404","2.98529633965006"
"1089","80","PSY316AUT","YPD","MATalpha","8.76211638500105","22.5","8.6061970090642","23.6","-294.425830164295","0.00875541147714919","0.0871941155296334","-285.819633155231","26.459313749961","2.876058982013"
"1090","40","BY4741","YPD","MATa","6.94442222218667","20.5","3.52374242496188","21.925","-137.360129471516","0.00531812978134612","0.127828066066329","-133.836387046554","24.3785151974878","3.43363426064262"
"1091","10","BY4742","YPD","MATalpha","5.34997403939703","19","1.32642233506657","21.2","-32.2567406682801","0.00336067586111649","0.163676376582235","-30.9303183332135","23.2562923810262","4.14864946919079"
"1092","80","BY4741","YPD","MATa","11.0415713314888","28.5","10.7389716612931","30.5875","-315.033162668223","0.00694769601898131","0.066413750861436","-304.29419100693","34.2710508678876","2.92642446716206"
"1093","310","BY4742","YPD","MATalpha","10.8216322813279","27","28.1605028293347","28.0935483870968","-1201.27893111708","0.0076091426109676","0.071309536603784","-1173.11842828774","31.556933018186","2.78104277334159"
"1094","80","PSY316","YPD","MATalpha","7.41944076503228","21","3.17659639315406","20.7","-276.239793580713","0.00667389111542746","0.123505081735568","-273.063197187559","23.1414297338435","3.07602176808199"
"1095","10","BY4742","YPD","MATalpha","9.64998560735829","28","-0.831783907700526","25.3","-35.2750704289866","0.00242150043262086","0.13817632675292","-36.1068543366871","28.341035559251","3.29224123316875"
"1096","10","BY4742","YPD","MATalpha","10.9143127233107","26.5","0.842384579893917","26.7","-38.1573414473782","0.00734194885398989","0.0785923884005331","-37.3149568674842","30.054956776239","2.78635670262192"
"1097","20","BY4742","YPD","MATalpha","8.20526146990294","31.5","1.15860368017472","30.8","-71.1699973723396","0.00178538194112162","0.122390449880118","-70.0113936921648","33.8199440118899","4.27046521327735"
"1098","10","BY4742","YPD","MATalpha","8.36394378003317","25.5","0.191051360914138","24.8","-34.8852473719193","0.00292497786838495","0.134917081614266","-34.6941960110051","27.6560566356461","3.57537227991765"
"1099","10","BY4742","YPD","MATalpha","15.3492670834799","31","-0.550418441874534","30.4","-40.1642331001171","0.00598475555445808","0.0691485684470565","-40.7146515419916","34.3894884298243","2.25675395499774"
"1100","10","BY4742","YPD","MATalpha","15.0203565573894","25.5","0.549236915402773","29.5","-40.6638143563473","0.00940045822121269","0.0542568929531453","-40.1145774409445","33.504364796703","2.2482200896249"
"1101","10","BY4742","YPD","MATalpha","11.2945414544667","28","0.75653231227362","27.7","-38.382167052893","0.00660445134240004","0.0787651514465925","-37.6256347406194","31.2005248397912","2.81761624216946"
"1102","10","BY4742","YPD","MATalpha","13.287002839032","20","1.18992292648034","25.9","-39.8529605348466","0.0133841023194602","0.0512892542258523","-38.6630376083662","29.4432331723994","2.21653024357809"
"1103","15","BY4742","YPD","MATalpha","7.53531368829144","27","0.257863421884387","24.9333333333333","-51.0597547272854","0.00226994660065712","0.1477546277306","-50.801891305401","27.6026233751846","3.96234094728972"
"1104","10","BY4742","YPD","MATalpha","3.74314187696794","26","0.156794232419728","26.3","-26.8357988306669","3.88999872823185e-05","0.322089534080893","-26.6790045982471","27.8177943933904","8.72156544074936"
"1105","15","BY4742","YPD","MATalpha","4.84030695602783","21","1.52416815733372","21","-46.4305338350256","0.00220580675313339","0.191490143380168","-44.9063656776919","22.8860504279646","4.68522317114066"
"1106","15","BY4742","YPD","MATalpha","10.3150375665821","35","1.33913038693741","32.4","-57.0699604847429","0.00332781029824068","0.0895108300218113","-55.7308300978055","36.0200859117745","3.51693105103822"
"1107","10","BY4742","YPD","MATalpha","6.41958807955083","23","0.865666067625611","23.9","-33.2595931217023","0.00251855285626715","0.153059058753062","-32.3939270540766","26.2793814882193","4.20651826570704"
"1108","1580","DH502","YPD","MATalpha","9.99347192746214","28","61.749884923066","27.7791139240506","-5935.11901864356","0.00511494358825446","0.0906862788490313","-5873.36913372049","31.0734106316512","3.04038042060021"
"1109","260","KK19","YPD","MATa","9.36401351102982","27","14.0226802731326","27.55","-963.202566783665","0.00473373376816497","0.0961312262004049","-949.179886510532","30.7321767053102","3.23669532628538"
"1110","118","KK19","YPD","MATa","10.8423841441897","29","2.29567046588977","28.2881355932203","-449.679176035135","0.00555391300620335","0.0842194804796972","-447.383505569245","31.7298723127548","2.88883286286775"
"1111","220","KK19","YPD","MATa","9.28180082117787","28","13.0896719674906","28.25","-815.260748469879","0.00431552587597106","0.096984233496588","-802.171076502389","31.4432044192204","3.32760369927728"
"1112","380","KK19","YPD","MATa","11.3807017433255","32","26.0850160129894","31.3315789473684","-1488.05590662053","0.0055484902650258","0.0727155442693374","-1461.97089060754","35.051953234039","2.97339014194997"
"1113","80","KK19","YPD","MATa","9.66498966975422","26.5","-2.85525418302745","27.825","-291.7229205087","0.00294948322115274","0.114270942050248","-294.578174691728","31.0169762597814","3.27801302975518"
"1114","240","KK19","YPD","MATa","10.7093951114951","27","1.99443229298799","28.1083333333333","-912.518522872864","0.00544075144941929","0.0857993752282127","-910.524090579876","31.4648832531542","2.85526391064456"
"1115","240","KK19","YPD","MATa","8.97357716681362","26","14.5998816461539","27.2541666666667","-881.293193344638","0.00449676209265616","0.100254091974187","-866.693311698484","30.3485742573369","3.32220989433048"
"1116","2164","DH502","YPD","MATalpha","11.3209498240715","29","101.291100139686","29.2601663585952","-8406.96836062825","0.00622272897988899","0.0750038808822091","-8305.67726048856","32.8412515421167","2.79346788080556"
"1117","160","DH502","YPD","MATalpha","8.55172708659029","24","9.56247665267244","24.50625","-578.553260800749","0.00573895701414276","0.103831463968091","-568.990784148077","27.3846081784346","3.13878962478075"
"1118","2341","DH502","YPD","MATalpha","9.45854782859678","27","136.903691071242","27.035454933789","-8721.66888085449","0.00551879696475473","0.0915086718348245","-8584.76518978325","30.1871719318968","3.09492114615817"
"1119","1580","DH502","YPD","MATalpha","12.6217462804811","31","82.8507533757765","32.1329113924051","-6307.66999296519","0.00579193342378616","0.0671799771407079","-6224.81923958942","36.1243590714584","2.75515311002826"
"1120","450","KK39","YPD","MATalpha","9.45111414200027","27","34.8365615733301","27.2777777777778","-1681.08093154498","0.00554172546874377","0.0901728131324447","-1646.24436997165","30.483616889186","3.12743366084063"
"1121","1140","KK39","YPD","MATalpha","9.74528978281479","27","146.896741881463","27.5350877192982","-4354.93471685178","0.00772584301988017","0.0741986475764293","-4208.03797497032","30.7970321800713","2.9760724228905"
"1122","320","LF960","YPD","MATalpha","10.0660198238452","23","12.0842066876353","23.396875","-1200.79054925353","0.0100952307155097","0.0787806846990559","-1188.70634256589","26.3361700887646","2.47706194333544"
"1123","80","LF960","YPD","MATalpha","10.3079098913948","27","-2.91110996506148","25.5125","-297.917479004186","0.00593655353025391","0.0941757196280215","-300.828588969248","28.5737180184685","2.69313810021386"
"1124","180","LF960","YPD","MATalpha","10.442262407934","24.5","4.25193454833231","24.3777777777778","-680.906067432129","0.00941807613605541","0.0772142971943601","-676.654132883796","27.4030092188065","2.48786377360838"
"1125","1675","LF960","YPD","MATalpha","10.0396792265572","24","86.9757576467318","25.094328358209","-6307.39015683495","0.00805814180560213","0.0819095932023222","-6220.41439918822","28.2097495545404","2.69018994494424"
"1126","120","LF960","YPD","MATalpha","10.2125177212714","28","4.13367257262121","27.5833333333333","-452.900114356957","0.00571689692562748","0.0866523262331407","-448.766441784336","30.8600615559879","2.95189989767787"
"1127","300","LF960","YPD","MATalpha","8.1965813903294","23","18.9455682715848","23.4","-1075.17093006444","0.00643320852591121","0.105229872376489","-1056.22536179286","26.1372168768876","3.09272444816869"
"1128","2217","LF960","YPD","MATalpha","8.90741769101165","24","206.297847399984","24.531348669373","-8182.9622722603","0.0077850121474509","0.088235994009525","-7976.66442486032","27.4739599092843","2.95467713967101"
"1129","246","LF960","YPD","MATalpha","13.199966815953","16","-6.85732166040145","16.4390243902439","-925.837499595068","0.0427959317398479","0.0235868673698461","-932.694821255469","17.0712139445455","1.11447800764379"
"1130","100","LF960","YPD","MATalpha","8.48468019313621","24","0.723956376607418","23.01","-356.19244182061","0.00573985100199886","0.112924663190627","-355.468485444003","25.730941034227","2.99254897083358"
"1131","897","LF960","YPD","MATalpha","9.96004107818761","26","63.3296131536231","26.7134894091416","-3390.91715836521","0.00685079458618059","0.0824715905660737","-3327.58754521158","29.9448757907965","2.88889951306583"
"1132","3178","LF960","YPD","MATalpha","11.7283258593376","29","192.935086729331","29.6013215859031","-12465.9496860713","0.00661663226628063","0.0707938532750482","-12273.0145993419","33.3102872384331","2.73340519461225"
"1133","240","LF960","YPD","MATalpha","11.5462927328077","30","15.8313288126752","30.8833333333333","-940.81629674131","0.00577725096306012","0.0723289622095456","-924.984967928635","34.6315720982917","2.89940500257008"
