"","genotype","mat","media","temp","n","avgLS","StddevLS","medianLS","gompShape","gompRate","gompLogLik","gompAIC","weibShape","weibScale","weibLogLik","weibAIC"
"1772","rad9","MATalpha","YPD",30,25,21.68,10.1271911209377,25,0.105025092230705,0.00740585826062992,-90.7134979151388,185.426995830278,2.26269721774105,24.2737221565292,-93.6765632092222,191.353126418444
"1773","rad55","MATalpha","YPD",30,50,12.08,7.09941072576177,11.5,0.0880118413224326,0.0344382332490881,-165.270241785162,334.540483570325,1.74380101298473,13.5338934258935,-165.268692833928,334.537385667856
"1774","rad57","MATalpha","YPD",30,25,15.6,7.76208734813001,14,0.10379191158215,0.0174431576399994,-85.7413502474447,175.482700494889,2.2239562370524,17.7132791326719,-84.6339310427777,173.267862085555
"1775","hop1","MATalpha","YPD",30,45,25.8222222222222,8.22769405696089,26,0.114151328243495,0.00400358905928692,-160.781532222323,325.563064444647,3.4905058684074,28.7055367372831,-158.026455608784,320.052911217568
"1776","exo1","MATalpha","YPD",30,25,23.72,8.77743318592248,24,0.127007581776861,0.00397236900792814,-87.8943142719765,179.788628543953,3.01386318990676,26.3149201149029,-90.410076559725,184.82015311945
"1777","isw2","MATalpha","0.05% D",30,80,27.9625,9.06438817082501,29,0.108992814124261,0.0034089079930698,-290.692133824905,585.384267649809,3.43502242169071,30.9793670135785,-290.826574957233,585.653149914466
"1778","rad51","MATalpha","0.05% D",30,80,15.2375,8.05871452198398,14,0.068235593398243,0.0285052472602537,-281.434170527912,566.868341055823,2.02033151391178,17.2536793184635,-273.206336439434,550.412672878868
"1779","mre11","MATalpha","0.05% D",30,20,12.3,5.10005159932618,11.5,0.137067211707798,0.0221452367511267,-62.4841203286915,128.968240657383,2.60331996087988,13.8540537475041,-59.8753010248655,123.750602049731
"1780","rad54","MATalpha","0.05% D",30,20,26.2,8.4579455014361,26.5,0.127972257812968,0.00278914775341037,-70.5829232940731,145.165846588146,3.64398438902374,29.148742712738,-70.2204723271717,144.440944654343
"1781","rad9","MATalpha","0.05% D",30,20,26.45,9.32159349377336,27,0.101354694179409,0.00473984252138943,-73.4183936493063,150.836787298613,3.20994111257442,29.5838452501898,-72.2339825586201,148.46796511724
"1782","rad55","MATalpha","0.05% D",30,40,16.25,9.28121897387545,14,0.0626511873492865,0.0267692669380853,-144.097193447529,292.194386895058,1.8834988890402,18.38804382359,-141.520000557333,287.040001114667
"1783","rad57","MATalpha","0.05% D",30,20,18.35,9.22967183085418,18,0.0835596996278096,0.0159815656663689,-72.0600383158769,148.120076631754,2.17892012384073,20.7686291031506,-71.4009229150421,146.801845830084
"1784","hop1","MATalpha","0.05% D",30,39,24.7948717948718,8.59981483025709,24,0.10309611154882,0.00561951378716738,-141.384955821417,286.769911642834,3.17351417021276,27.7209728431777,-138.355883603105,280.711767206209
"1785","exo1","MATalpha","0.05% D",30,20,23.9,11.7558496077485,22.5,0.0740629944723077,0.0101153392741784,-76.471934936601,156.943869873202,2.19423725459745,26.9363476480623,-76.8168742203262,157.633748440652
"1786","UWOPS872421","diploid","YPD",30,40,34.65,12.6258789996111,32.5,0.0728543502502596,0.00405406463180113,-159.345280105672,322.690560211345,3.03591504025619,38.8314604632,-157.180305413531,318.360610827063
"1787","DBVPG6040","diploid","YPD",30,40,26.75,10.3447001171044,27,0.0706528316789826,0.00876653830104312,-153.874000436376,311.748000872751,2.77242205694913,30.0713177738169,-148.853416772573,301.706833545146
"1788","273614N","diploid","YPD",30,40,25.05,8.15852550780706,24.5,0.105037819399069,0.00532862547944971,-144.13858502803,292.27717005606,3.32634131935007,27.9092867759342,-140.146133958167,284.292267916333
"1789","YIIc17_E5","diploid","YPD",30,40,24.575,8.36012360355196,25.5,0.126712004803095,0.00358178604065885,-140.719703495549,285.439406991097,3.34082175025217,27.3337000666319,-141.406274687385,286.812549374769
"1790","Y55","diploid","YPD",30,40,36.225,10.0651404005136,37.5,0.108492647729777,0.00131458583684835,-148.163471367042,300.326942734085,4.16334277776303,39.6834123143545,-149.122038528165,302.24407705633
"1791","UWOPS83787.3","diploid","YPD",30,40,35.55,12.7076597131264,34.5,0.0633267339346347,0.00500792802104068,-161.818701426337,327.637402852674,3.01911923960946,39.8004173006643,-157.552554632318,319.105109264636
"1792","SK1","diploid","YPD",30,40,36.65,9.87239092439631,38.5,0.12632769904061,0.000699634109602087,-145.401714006281,294.803428012563,4.57099836295443,40.2697035475597,-146.682790607116,297.365581214231
"1793","DBVPG1853","diploid","YPD",30,40,25.575,7.36898385647052,24.5,0.116719407247964,0.00403758576657568,-141.080381006255,286.16076201251,3.71883214633024,28.2998715733505,-136.547877749466,277.095755498931
"1794","BC187","diploid","YPD",30,40,32.15,12.5566409030931,34,0.0694779820828858,0.00548442962786841,-158.884991336974,321.769982673947,2.83372044639603,36.1300608230366,-156.815121841429,317.630243682857
"1795","YJM978","diploid","YPD",30,40,31.65,8.49600207639165,31.5,0.117995223013723,0.00176929973742835,-144.10490775269,292.209815505381,4.18995605530177,34.8334783615949,-141.838847155978,287.677694311956
"1796","YJM981","diploid","YPD",30,39,29.1282051282051,9.56743238717321,30,0.110550441935417,0.00279539147933464,-142.72624242654,289.45248485308,3.53398975240169,32.4238477350444,-142.352777923858,288.705555847715
"1797","YJM975","diploid","YPD",30,40,35.2,9.84807673531311,35,0.11939102388419,0.00105316172009266,-146.135780854242,296.271561708484,4.15262123428039,38.5848319584339,-148.42494830743,300.84989661486
"1798","phb2 rpl20b","MATalpha","YPD",30,99,24.6868686868687,8.63387545665029,25,0.0989821035783892,0.00622360526498995,-359.948926069492,723.897852138984,3.12629269400589,27.5676349662633,-353.060874753281,710.121749506562
"1799","gcn4 rpl20b","MATalpha","YPD",30,280,30.0214285714286,12.2494782901957,29,0.0618224457427509,0.00791617309562835,-1115.19790629222,2234.39581258444,2.62496514498796,33.7841958552762,-1093.47070172952,2190.94140345905
"1800","gcn4 phb2","MATalpha","YPD",30,60,12.95,4.38187716140322,12,0.201059809744292,0.0104397875896278,-177.504386879648,359.008773759296,3.20878690576409,14.4306887144639,-173.554086489591,351.108172979182
"1801","gcn4 phb2 rpl20b","MATalpha","YPD",30,120,19,5.30577614531575,20,0.206255754837229,0.00248579210207682,-369.39654920148,742.793098402961,4.16516753165352,20.9301344486251,-368.672240316258,741.344480632515
"1802","gcn4 phb2","MATalpha","0.05% D",30,60,28.7,8.53765339093412,28,0.111916790324854,0.00294045073720319,-217.030830120541,438.061660241083,3.7273294917113,31.7883511591935,-213.29370680074,430.58741360148
"1803","gcn4","MATalpha","3% Gly",30,40,25.9,9.5616756390102,26,0.0971619183313105,0.00545686339239997,-147.775497465643,299.550994931286,3.00653164627725,29.0168168882394,-146.214362368061,296.428724736123
"1804","gcn4 phb2","MATalpha","3% Gly",30,60,27.6,9.47288726948331,26,0.102034019150626,0.00406525167061577,-221.348442961195,446.696885922389,3.25287805844824,30.8281688203887,-219.004813812132,442.009627624263
"1805","tor1","MATalpha","3% Gly",30,99,20.4545454545455,9.71772284495088,19,0.0598214202726803,0.0187831195217716,-371.366499615523,746.732999231047,2.21086704272362,23.0685132508252,-361.230788427318,726.461576854637
"1806","phb1 tor1","MATalpha","3% Gly",30,40,23.875,10.5056456128879,22,0.0656225181364493,0.0123448383211421,-153.131024417583,310.262048835167,2.44855521297601,26.9883220691221,-148.520365948434,301.040731896868
"1807","fpr1","MATalpha","3% Gly",30,20,27.65,12.2615144595643,24,0.0588181643239582,0.0101258297468353,-79.3268669698929,162.653733939786,2.4717198032775,31.2889127990588,-76.9753286268502,157.9506572537
"1808","fpr1","MATalpha","YPD",30,25,22.08,9.04580934282094,22,0.0740097351238746,0.0129646602372447,-92.7848288849068,189.569657769814,2.56912547469216,24.7359176016746,-90.090920706102,184.181841412204
"1809","BY4742","MATalpha","YPD + 1 ng/ml rapamycin",30,20,27.05,11.0619071354665,28,0.0985069821129633,0.00447544022934251,-74.8907341227013,153.781468245403,2.80114034351466,30.3857020072934,-75.8414944190724,155.682988838145
"1810","phb1","MATalpha","YPD + 1 ng/ml rapamycin",30,40,15.625,6.01573790686584,15,0.0957007791507558,0.020688842795621,-135.313440166738,274.626880333476,2.66623376878592,17.5272128766347,-127.375437072047,258.750874144094
"1811","tor1","MATalpha","YPD + 1 ng/ml rapamycin",30,18,28.1111111111111,13.7408317621729,28,0.064847989484311,0.00825910938236012,-71.5238860859025,147.047772171805,2.1452394430316,31.4894763987228,-72.473170148228,148.946340296456
"1812","phb1 tor1","MATalpha","YPD + 1 ng/ml rapamycin",30,40,16.95,5.87454308097714,17,0.114558269187886,0.0136260180937703,-134.160461665257,272.320923330514,2.96256391480971,18.9272856612167,-127.201058865417,258.402117730834
"1813","fpr1","MATalpha","YPD + 1 ng/ml rapamycin",30,20,17.15,11.8155784766063,13,0.0392513205132883,0.0327718451926482,-74.8987835642923,153.797567128585,1.51124783846373,19.0107085162685,-74.561691635019,153.123383270038
"1814","BY4742","MATalpha","YPD + 5 ng/ml rapamycin",30,19,12.4210526315789,10.2703228850773,10,0.0323793426146671,0.0558483066273454,-66.1757383458497,136.351476691699,1.07868241357172,12.7591087096192,-66.7924127645021,137.584825529004
"1815","phb1","MATalpha","YPD + 5 ng/ml rapamycin",30,38,12.3684210526316,8.53109115872429,14,0.0726115065695815,0.037294713404826,-128.85099973382,261.70199946764,1.29485005455418,13.2851273271033,-132.005424679019,268.010849358038
"1816","tor1","MATalpha","YPD + 5 ng/ml rapamycin",30,14,9.07142857142857,6.60377847219984,9,0.0537241313372227,0.0723417814189338,-43.9452599720967,91.8905199441935,1.48537548840789,10.0667875056192,-43.3524571821088,90.7049143642176
"1817","phb1 tor1","MATalpha","YPD + 5 ng/ml rapamycin",30,34,10.9705882352941,6.91719549983139,12,0.0877480017943462,0.0406766000222298,-110.145710646695,224.29142129339,1.55913594589319,12.1401644037079,-111.367297461406,226.734594922813
"1818","fpr1","MATalpha","YPD + 5 ng/ml rapamycin",30,20,30.25,10.2231677035416,30.5,0.0777512117454457,0.00552253909449569,-76.9389010385653,157.877802077131,3.18937628664734,33.7610933669011,-74.3083655756033,152.616731151207
"1819","BY4742","MATalpha","YPD + 10 ng/ml rapamycin",30,17,14.1764705882353,7.44341398584721,16,0.132068327810337,0.0153942873435256,-56.1254320518974,116.250864103795,1.9429553029728,15.8310050632771,-58.1657794154045,120.331558830809
"1820","phb1","MATalpha","YPD + 10 ng/ml rapamycin",30,17,8.58823529411765,6.3645387060789,7,0.0575061267634921,0.0756291201209524,-52.4977978423761,108.995595684752,1.51242823104846,9.60963220967524,-51.4415736328399,106.88314726568
"1821","tor1","MATalpha","YPD + 10 ng/ml rapamycin",30,0,0,0,0,0,0,0,0,0,0,0,0
"1822","phb1 tor1","MATalpha","YPD + 10 ng/ml rapamycin",30,38,11.8947368421053,7.29601695738091,12.5,0.0845336553736236,0.0363690625048763,-125.724318364688,255.448636729375,1.6261903987071,13.2224728378978,-126.649283717574,257.298567435148
"1823","fpr1","MATalpha","YPD + 10 ng/ml rapamycin",30,19,24.3684210526316,9.57549259722612,22,0.08527808931634,0.00820292895477615,-70.7782627046302,145.55652540926,2.80650646176174,27.4246797550479,-68.8850872697756,141.770174539551
"1824","DBVPG1373","diploid","YPD",30,40,35.825,7.89965107960391,38,0.131173335707286,0.000732414843697309,-140.795155009716,285.590310019433,5.20112419821155,38.9074786122362,-138.743426999456,281.486853998912
"1825","DBVPG1106","diploid","YPD",30,80,37.7125,11.1220999633584,39,0.0880715043744572,0.00206709768329665,-308.817043954523,621.634087909046,3.82308400265846,41.6553693698089,-305.801265332228,615.602530664457
"1826","DBVPG6765","diploid","YPD",30,40,34.725,12.9891226683063,33,0.0618077032113996,0.00550488052988247,-162.233905352806,328.467810705611,2.89433833856866,38.9893326839342,-158.097696203779,320.195392407557
"1827","DBVPG1788","diploid","YPD",30,40,31.8,8.8090862182181,30,0.112071220160145,0.00201817194056123,-145.667938271768,295.335876543536,4.02086223913135,35.024667338493,-143.527968910366,291.055937820731
"1828","L_1374","diploid","YPD",30,40,32.05,10.1702179589886,32,0.0882360437472841,0.00356775858189182,-152.314101598894,308.628203197788,3.45797453345131,35.6433058659424,-148.956953385315,301.91390677063
"1829","L_1528","diploid","YPD",30,40,36.2,8.59994036950108,35,0.122269537561735,0.000886414953613829,-144.086728502579,292.173457005158,4.79586263754556,39.5371034531137,-142.290072966005,288.58014593201
"1830","DBVPG6044","diploid","YPD",30,40,26.375,9.45078344330816,23.5,0.0785307119424498,0.00776363838564834,-151.482324349987,306.964648699974,2.93476329878772,29.5781344054928,-145.508201571109,295.016403142217
"1831","NCYC110","diploid","YPD",30,40,15.9,1.67638194044687,16,0.674702659584662,8.60848139506908e-06,-77.39999665113,158.79999330226,11.0772450997808,16.6316162621537,-76.651448598752,157.302897197504
"1832","UWOPS03461.4","diploid","YPD",30,40,31.6,10.4729199023983,31,0.0885802548640644,0.00366105264033538,-152.434741374004,308.869482748009,3.3607012751963,35.2197086361746,-149.916344067672,303.832688135344
"1833","UWOPS05217.3","diploid","YPD",30,80,36.875,11.3398312223727,37.5,0.0860863465832542,0.00233262486646231,-310.905926639679,625.811853279359,3.63660085025354,40.9445457803091,-306.783700821733,617.567401643467
"1834","UWOPS05227.2","diploid","YPD",30,40,32.375,9.52106301972847,31,0.0929066730392072,0.00313056827087074,-150.347489822832,304.694979645663,3.69698996657608,35.779582554736,-146.842068267636,297.684136535273
"1835","Y12","diploid","YPD",30,40,37.1,10.6862000633935,38.5,0.0940417423770388,0.00182418415918384,-152.706948578251,309.413897156501,3.9311167493052,40.9678711673048,-150.902484894833,305.804969789665
"1836","YPS606","diploid","YPD",30,79,40.1139240506329,11.6178326035631,39,0.0819768522887179,0.0019960756484894,-310.324548908779,624.649097817558,3.80564333413264,44.3054246828517,-306.049598923223,616.099197846446
"1837","YPS128","diploid","YPD",30,40,36.025,11.8764742674601,34.5,0.0687278058903489,0.00422676422946217,-159.615966206572,323.231932413144,3.24838062223607,40.0696418067898,-155.647798586561,315.295597173121
"1838","fob1 mub1 sir2","MATalpha","YPD",30,40,26.25,12.7917240874014,24.5,0.0613279464949506,0.0105224929993969,-157.775335869149,319.550671738299,2.19945869231962,29.6423301080054,-156.888549052093,317.777098104185
"1839","icy1","MATalpha","YPD",30,45,23.6666666666667,9.44120562409079,23,0.0803327753049282,0.00976125074799521,-167.765705384268,339.531410768535,2.7155883565487,26.6223806925498,-163.478964737028,330.957929474056
"1840","icy2","MATalpha","YPD",30,45,26.4888888888889,8.24516999720614,28,0.140232921633184,0.00203967323779109,-156.615812952251,317.231625904503,3.77156428076073,29.3498865974753,-157.918700577577,319.837401155155
"1841","atg1 mub1","MATalpha","YPD",30,40,28.025,10.733335324096,26,0.0820786503321049,0.00594972778901395,-152.96622637997,309.93245275994,2.88935622050628,31.532170978301,-150.177934848721,304.355869697443
"1842","icy1 mub1","MATalpha","YPD",30,40,38.65,11.1574971920115,39,0.0960332858082703,0.00144582956412557,-153.09541766706,310.190835334119,4.01590309305589,42.6637799707762,-152.359351359562,308.718702719125
"1843","icy2 mub1","MATalpha","YPD",30,40,20.8,6.98055908421418,20.5,0.129511637172263,0.00601677252048124,-136.77448885359,277.548977707179,3.28613923830756,23.2387975463871,-133.503331457408,271.006662914815
"1844","gto3","MATa","YPD",30,40,31.475,9.19305060832254,32,0.146932272706864,0.000810491937304914,-139.727035693988,283.454071387976,4.18715756405475,34.4563882663527,-145.436916695966,294.873833391932
"1845","ybr226c","MATa","YPD",30,20,27.5,9.29346119874784,26.5,0.105731237230018,0.00381109800209266,-73.2445783978025,150.489156795605,3.36111098155423,30.6844385958915,-72.2378190777961,148.475638155592
"1846","mnn2","MATa","YPD",30,100,29.85,8.88577912774511,31,0.12821432039994,0.0016677842426252,-356.906330897566,717.812661795132,3.9704225342188,33.0409993053759,-357.861549174671,719.723098349343
"1847","yos9","MATa","YPD",30,20,22.3,7.94785638097667,22,0.129588102321674,0.00469692001946409,-69.4206724948156,142.841344989631,3.2328930953654,24.9329414359502,-69.0714935766299,142.14298715326
"1848","ybr197c","MATa","YPD",30,40,31.8,9.85848586699517,33.5,0.106068151466121,0.00229132246611568,-148.226360743667,300.452721487335,3.71438061456372,35.2696169818278,-147.420098227572,298.840196455145
"1849","msk1","MATa","YPD",30,80,29.7625,8.71669974419102,30,0.121884908967686,0.00200096617692478,-286.922042350573,577.844084701145,3.93032531666324,32.9132747861885,-285.414928628501,574.829857257003
"1850","rbd2","MATa","YPD",30,40,19.675,8.8560786020184,19,0.092339540118807,0.0121445955829636,-143.740220975754,291.480441951508,2.32104630072886,22.0463882836844,-144.184489201798,292.368978403595
"1851","rev3","MATa","YPD",30,40,26.575,12.8639577990761,27,0.0633701248387168,0.00981222248198797,-157.602682258185,319.205364516369,2.20945073133398,29.9714579888731,-157.603008425242,319.206016850485
